slide_id,conch_feature,label
C3L-05022-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05022-24.h5,CPTAC-LSCC
C3L-04854-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04854-26.h5,CPTAC-LSCC
C3L-00603-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00603-22.h5,CPTAC-LSCC
C3L-05176-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05176-22.h5,CPTAC-LSCC
C3N-00555-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00555-26.h5,CPTAC-LSCC
C3N-04127-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04127-21.h5,CPTAC-LSCC
C3L-05399-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05399-21.h5,CPTAC-LSCC
C3L-04863-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04863-22.h5,CPTAC-LSCC
C3L-03982-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03982-24.h5,CPTAC-LSCC
C3L-04781-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04781-23.h5,CPTAC-LSCC
C3L-05212-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05212-24.h5,CPTAC-LSCC
C3L-03965-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03965-26.h5,CPTAC-LSCC
C3L-04889-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04889-26.h5,CPTAC-LSCC
C3N-05630-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05630-26.h5,CPTAC-LSCC
C3N-02523-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02523-21.h5,CPTAC-LSCC
C3N-04457-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04457-22.h5,CPTAC-LSCC
C3L-02660-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02660-25.h5,CPTAC-LSCC
C3L-04873-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04873-27.h5,CPTAC-LSCC
C3L-05150-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05150-24.h5,CPTAC-LSCC
C3N-00221-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00221-23.h5,CPTAC-LSCC
C3N-00309-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00309-21.h5,CPTAC-LSCC
C3L-00993-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00993-21.h5,CPTAC-LSCC
C3N-03051-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03051-21.h5,CPTAC-LSCC
C3L-02648-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02648-22.h5,CPTAC-LSCC
C3L-00445-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00445-24.h5,CPTAC-LSCC
C3L-02127-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02127-26.h5,CPTAC-LSCC
C3L-04871-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04871-21.h5,CPTAC-LSCC
C3L-05172-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05172-26.h5,CPTAC-LSCC
C3L-05393-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05393-28.h5,CPTAC-LSCC
C3L-04887-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04887-24.h5,CPTAC-LSCC
C3L-05393-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05393-22.h5,CPTAC-LSCC
C3N-03093-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03093-26.h5,CPTAC-LSCC
C3L-05022-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05022-23.h5,CPTAC-LSCC
C3L-05150-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05150-26.h5,CPTAC-LSCC
C3L-05427-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05427-25.h5,CPTAC-LSCC
C3L-02130-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02130-23.h5,CPTAC-LSCC
C3L-04749-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04749-23.h5,CPTAC-LSCC
C3L-00993-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00993-22.h5,CPTAC-LSCC
C3L-06169-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-06169-26.h5,CPTAC-LSCC
C3L-04873-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04873-21.h5,CPTAC-LSCC
C3L-05394-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05394-22.h5,CPTAC-LSCC
C3L-04792-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04792-28.h5,CPTAC-LSCC
C3N-03425-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03425-25.h5,CPTAC-LSCC
C3N-02375-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02375-23.h5,CPTAC-LSCC
C3N-05923-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05923-29.h5,CPTAC-LSCC
C3L-04410-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04410-21.h5,CPTAC-LSCC
C3L-04866-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04866-25.h5,CPTAC-LSCC
C3L-04804-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04804-23.h5,CPTAC-LSCC
C3L-04808-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04808-21.h5,CPTAC-LSCC
C3N-03923-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03923-21.h5,CPTAC-LSCC
C3L-05225-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05225-22.h5,CPTAC-LSCC
C3L-02951-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02951-26.h5,CPTAC-LSCC
C3L-05022-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05022-21.h5,CPTAC-LSCC
C3L-02168-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02168-26.h5,CPTAC-LSCC
C3N-04713-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04713-26.h5,CPTAC-LSCC
C3N-03882-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03882-21.h5,CPTAC-LSCC
C3L-05212-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05212-26.h5,CPTAC-LSCC
C3L-04866-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04866-21.h5,CPTAC-LSCC
C3L-04781-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04781-22.h5,CPTAC-LSCC
C3L-05397-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05397-27.h5,CPTAC-LSCC
C3N-01025-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01025-24.h5,CPTAC-LSCC
C3L-04367-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04367-27.h5,CPTAC-LSCC
C3L-05394-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05394-27.h5,CPTAC-LSCC
C3L-05369-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05369-23.h5,CPTAC-LSCC
C3N-02374-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02374-21.h5,CPTAC-LSCC
C3L-05420-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05420-28.h5,CPTAC-LSCC
C3N-02375-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02375-22.h5,CPTAC-LSCC
C3L-02646-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02646-22.h5,CPTAC-LSCC
C3L-05176-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05176-23.h5,CPTAC-LSCC
C3L-05369-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05369-25.h5,CPTAC-LSCC
C3N-01892-30,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01892-30.h5,CPTAC-LSCC
C3N-01411-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01411-24.h5,CPTAC-LSCC
C3L-04786-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04786-27.h5,CPTAC-LSCC
C3L-04361-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04361-22.h5,CPTAC-LSCC
C3L-04749-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04749-26.h5,CPTAC-LSCC
C3L-04746-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04746-24.h5,CPTAC-LSCC
C3L-05145-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05145-22.h5,CPTAC-LSCC
C3L-04883-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04883-22.h5,CPTAC-LSCC
C3N-01893-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01893-23.h5,CPTAC-LSCC
C3L-00923-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00923-23.h5,CPTAC-LSCC
C3L-04856-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04856-26.h5,CPTAC-LSCC
C3L-04336-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04336-27.h5,CPTAC-LSCC
C3L-04916-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04916-23.h5,CPTAC-LSCC
C3N-03093-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03093-22.h5,CPTAC-LSCC
C3N-02688-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02688-21.h5,CPTAC-LSCC
C3N-02434-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02434-22.h5,CPTAC-LSCC
C3L-05417-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05417-21.h5,CPTAC-LSCC
C3L-04888-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04888-28.h5,CPTAC-LSCC
C3L-04334-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04334-23.h5,CPTAC-LSCC
C3N-00221-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00221-26.h5,CPTAC-LSCC
C3L-05392-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05392-21.h5,CPTAC-LSCC
C3L-04922-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04922-25.h5,CPTAC-LSCC
C3L-05395-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05395-26.h5,CPTAC-LSCC
C3L-04786-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04786-21.h5,CPTAC-LSCC
C3L-01000-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01000-26.h5,CPTAC-LSCC
C3L-04334-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04334-27.h5,CPTAC-LSCC
C3L-05420-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05420-27.h5,CPTAC-LSCC
C3L-05020-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05020-26.h5,CPTAC-LSCC
C3L-05422-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05422-22.h5,CPTAC-LSCC
C3L-02648-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02648-26.h5,CPTAC-LSCC
C3N-03662-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03662-26.h5,CPTAC-LSCC
C3L-03962-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03962-22.h5,CPTAC-LSCC
C3N-01017-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01017-27.h5,CPTAC-LSCC
C3N-02339-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02339-26.h5,CPTAC-LSCC
C3L-02619-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02619-25.h5,CPTAC-LSCC
C3L-02629-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02629-23.h5,CPTAC-LSCC
C3L-04367-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04367-25.h5,CPTAC-LSCC
C3L-05399-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05399-28.h5,CPTAC-LSCC
C3L-04013-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04013-26.h5,CPTAC-LSCC
C3L-01455-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01455-25.h5,CPTAC-LSCC
C3L-02648-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02648-24.h5,CPTAC-LSCC
C3N-04162-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04162-23.h5,CPTAC-LSCC
C3L-04854-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04854-23.h5,CPTAC-LSCC
C3L-04880-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04880-27.h5,CPTAC-LSCC
C3L-04379-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04379-26.h5,CPTAC-LSCC
C3L-04804-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04804-21.h5,CPTAC-LSCC
C3L-04086-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04086-22.h5,CPTAC-LSCC
C3N-03662-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03662-23.h5,CPTAC-LSCC
C3N-03851-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03851-21.h5,CPTAC-LSCC
C3N-05914-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05914-27.h5,CPTAC-LSCC
C3L-05399-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05399-23.h5,CPTAC-LSCC
C3L-03961-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03961-21.h5,CPTAC-LSCC
C3L-02660-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02660-28.h5,CPTAC-LSCC
C3L-04889-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04889-27.h5,CPTAC-LSCC
C3L-05397-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05397-23.h5,CPTAC-LSCC
C3L-04883-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04883-25.h5,CPTAC-LSCC
C3L-05212-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05212-25.h5,CPTAC-LSCC
C3L-03982-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03982-23.h5,CPTAC-LSCC
C3L-03987-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03987-22.h5,CPTAC-LSCC
C3N-04127-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04127-23.h5,CPTAC-LSCC
C3N-03882-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03882-22.h5,CPTAC-LSCC
C3L-04014-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04014-24.h5,CPTAC-LSCC
C3L-04873-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04873-28.h5,CPTAC-LSCC
C3L-02546-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02546-21.h5,CPTAC-LSCC
C3L-05392-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05392-23.h5,CPTAC-LSCC
C3L-02625-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02625-26.h5,CPTAC-LSCC
C3N-01025-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01025-27.h5,CPTAC-LSCC
C3L-02624-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02624-24.h5,CPTAC-LSCC
C3L-00568-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00568-21.h5,CPTAC-LSCC
C3L-04873-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04873-22.h5,CPTAC-LSCC
C3N-02425-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02425-21.h5,CPTAC-LSCC
C3L-02164-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02164-23.h5,CPTAC-LSCC
C3L-04378-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04378-24.h5,CPTAC-LSCC
C3L-05148-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05148-26.h5,CPTAC-LSCC
C3L-03962-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03962-24.h5,CPTAC-LSCC
C3N-00211-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00211-27.h5,CPTAC-LSCC
C3L-04887-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04887-25.h5,CPTAC-LSCC
C3L-05221-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05221-23.h5,CPTAC-LSCC
C3L-00415-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00415-21.h5,CPTAC-LSCC
C3L-02618-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02618-24.h5,CPTAC-LSCC
C3N-02688-30,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02688-30.h5,CPTAC-LSCC
C3L-02646-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02646-27.h5,CPTAC-LSCC
C3L-05221-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05221-27.h5,CPTAC-LSCC
C3L-05395-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05395-27.h5,CPTAC-LSCC
C3L-04378-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04378-22.h5,CPTAC-LSCC
C3L-02625-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02625-27.h5,CPTAC-LSCC
C3L-05399-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05399-24.h5,CPTAC-LSCC
C3L-02552-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02552-23.h5,CPTAC-LSCC
C3L-02618-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02618-28.h5,CPTAC-LSCC
C3L-05369-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05369-26.h5,CPTAC-LSCC
C3L-03965-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03965-27.h5,CPTAC-LSCC
C3L-03987-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03987-25.h5,CPTAC-LSCC
C3N-03848-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03848-22.h5,CPTAC-LSCC
C3L-00904-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00904-22.h5,CPTAC-LSCC
C3L-04873-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04873-26.h5,CPTAC-LSCC
C3L-02546-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02546-23.h5,CPTAC-LSCC
C3L-04866-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04866-22.h5,CPTAC-LSCC
C3L-03272-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03272-21.h5,CPTAC-LSCC
C3L-01884-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01884-26.h5,CPTAC-LSCC
C3L-05417-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05417-26.h5,CPTAC-LSCC
C3L-01606-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01606-26.h5,CPTAC-LSCC
C3L-02629-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02629-21.h5,CPTAC-LSCC
C3L-03963-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03963-26.h5,CPTAC-LSCC
C3L-04808-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04808-26.h5,CPTAC-LSCC
C3L-03962-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03962-27.h5,CPTAC-LSCC
C3L-04749-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04749-22.h5,CPTAC-LSCC
C3L-04858-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04858-24.h5,CPTAC-LSCC
C3L-04378-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04378-28.h5,CPTAC-LSCC
C3L-04912-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04912-27.h5,CPTAC-LSCC
C3L-04781-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04781-28.h5,CPTAC-LSCC
C3L-04872-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04872-21.h5,CPTAC-LSCC
C3L-05225-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05225-26.h5,CPTAC-LSCC
C3L-03987-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03987-21.h5,CPTAC-LSCC
C3L-03987-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03987-28.h5,CPTAC-LSCC
C3N-01892-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01892-28.h5,CPTAC-LSCC
C3L-03987-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03987-27.h5,CPTAC-LSCC
C3N-05078-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05078-25.h5,CPTAC-LSCC
C3L-03961-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03961-24.h5,CPTAC-LSCC
C3L-03272-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03272-23.h5,CPTAC-LSCC
C3L-02625-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02625-28.h5,CPTAC-LSCC
C3L-02646-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02646-24.h5,CPTAC-LSCC
C3L-05411-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05411-21.h5,CPTAC-LSCC
C3L-05145-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05145-25.h5,CPTAC-LSCC
C3L-01285-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01285-26.h5,CPTAC-LSCC
C3L-04916-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04916-25.h5,CPTAC-LSCC
C3N-02289-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02289-29.h5,CPTAC-LSCC
C3L-03678-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03678-21.h5,CPTAC-LSCC
C3N-02374-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02374-22.h5,CPTAC-LSCC
C3L-02646-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02646-25.h5,CPTAC-LSCC
C3N-03092-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03092-21.h5,CPTAC-LSCC
C3L-04804-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04804-22.h5,CPTAC-LSCC
C3L-04888-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04888-23.h5,CPTAC-LSCC
C3L-05150-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05150-21.h5,CPTAC-LSCC
C3N-00555-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00555-22.h5,CPTAC-LSCC
C3N-04169-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04169-29.h5,CPTAC-LSCC
C3L-00904-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00904-21.h5,CPTAC-LSCC
C3N-03923-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03923-26.h5,CPTAC-LSCC
C3L-04868-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04868-28.h5,CPTAC-LSCC
C3L-02170-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02170-24.h5,CPTAC-LSCC
C3L-02963-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02963-23.h5,CPTAC-LSCC
C3N-01846-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01846-22.h5,CPTAC-LSCC
C3L-04921-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04921-22.h5,CPTAC-LSCC
C3L-05422-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05422-23.h5,CPTAC-LSCC
C3N-02434-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02434-26.h5,CPTAC-LSCC
C3L-04361-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04361-25.h5,CPTAC-LSCC
C3N-01018-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01018-22.h5,CPTAC-LSCC
C3L-05395-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05395-21.h5,CPTAC-LSCC
C3N-02425-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02425-22.h5,CPTAC-LSCC
C3L-02660-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02660-26.h5,CPTAC-LSCC
C3N-01018-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01018-21.h5,CPTAC-LSCC
C3L-04379-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04379-25.h5,CPTAC-LSCC
C3L-05398-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05398-21.h5,CPTAC-LSCC
C3N-03880-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03880-22.h5,CPTAC-LSCC
C3N-05079-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05079-21.h5,CPTAC-LSCC
C3L-04013-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04013-28.h5,CPTAC-LSCC
C3N-02283-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02283-22.h5,CPTAC-LSCC
C3L-02130-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02130-26.h5,CPTAC-LSCC
C3L-02963-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02963-26.h5,CPTAC-LSCC
C3L-02629-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02629-28.h5,CPTAC-LSCC
C3L-01455-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01455-22.h5,CPTAC-LSCC
C3L-00503-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00503-22.h5,CPTAC-LSCC
C3L-05411-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05411-25.h5,CPTAC-LSCC
C3N-00229-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00229-29.h5,CPTAC-LSCC
C3L-05020-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05020-28.h5,CPTAC-LSCC
C3L-05145-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05145-21.h5,CPTAC-LSCC
C3L-05176-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05176-26.h5,CPTAC-LSCC
C3L-04367-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04367-26.h5,CPTAC-LSCC
